Date_Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
11/07/2004 05.00.00,-1.22089431219632,-1.4034763437563775,0.06106131395110142,-1.0118268575587377,-1.177580400321443,-1.0323603267346675,1.1981598777985853,-1.5648063198680504,-0.18470330546101332,-1.1560710322087369,0.24440268478454186,0.1251200374488527,0.49405173246858347
11/07/2004 06.00.00,-1.2893449357285849,-1.4080576511727019,0.06106131395110142,-1.051709821765271,-1.2596143353182288,-1.0518366797447505,1.2609299415393322,-1.585918101437145,-0.2307967005224073,-1.1634044935966008,0.3236043936097052,0.02332703955243153,0.5112821740972512
11/07/2004 07.00.00,-1.1524436886640554,-1.1927362026054515,0.06106131395110142,-0.9453552505478489,-1.0731735739618973,-0.9788003559569396,0.9784646547059711,-1.311464941038915,-0.06370814342485417,-0.9971793688050227,0.22177362512020912,0.23822336844487596,0.5804500897780449
11/07/2004 08.00.00,-1.22089431219632,-1.156085743274856,0.06106131395110142,-0.9453552505478489,-1.0619871282805173,-1.0177530619771054,0.966695267754581,-1.522582756729861,-0.13572907320828226,-1.151182057950161,0.5725240499173616,-0.24812095483802415,0.6114648847096462
11/07/2004 09.00.00,-1.015542441599526,-1.0003212911198238,0.06106131395110142,-0.825706357928249,-0.875546366924186,-0.9641930911993775,0.7705388185647469,-1.184794251624347,-0.02049558555479734,-1.153626545079449,0.821443706225018,-0.5930861143758952,0.5469738031852052
11/07/2004 10.00.00,-1.015542441599526,-0.8949512205443608,0.06106131395110142,-0.7459404295151826,-0.7562242796561338,-0.9593240029468567,0.5979211432776929,-1.1214589069170633,0.10626125086403605,-1.1120702638815545,1.0703633625326745,-0.836258276017345,0.5713425706314634
11/07/2004 11.00.00,-1.015542441599526,-1.1744109729401537,0.06106131395110142,-0.8390006793304268,-0.8979192582869457,-1.0031457972195432,0.7980007214513237,-1.184794251624347,-0.19910749141769896,-1.2562950045095413,1.1948231906865028,-1.1359821031568067,0.24716411884639108
11/07/2004 12.00.00,-1.0839930651317906,-1.2614558138503187,0.06106131395110142,-0.8522950007326046,-0.9202921496497055,-1.0177530619771054,0.9392333648680044,-1.353688504177104,-0.22503502613973306,-1.3442965411639063,1.251395839847334,-1.2717061003520347,0.0928285916867555
11/07/2004 13.00.00,-1.1524436886640554,-1.3668258844257817,0.06106131395110142,-0.9852382147543821,-1.1477498785044298,-1.0713130327548332,1.390393198004623,-1.5648063198680504,-0.3690768857065892,-1.4762988461454536,1.5116300259871567,-1.4752920961448766,0.0625522442535256
11/07/2004 14.00.00,-1.2893449357285849,-1.4996837994991914,0.06106131395110142,-1.0251211789609154,-1.2111397373655826,-1.1248730035325611,1.661089097886594,-1.9237066065426591,-0.5102379080821082,-1.5691893570583944,1.5568881453158216,-1.6053609267903033,-0.15356672360318904
11/07/2004 15.00.00,-1.1524436886640554,-1.3759884992584306,0.06106131395110142,-0.9586495719500265,-1.0918176500975305,-1.0664439445023126,1.472778906664353,-1.6070298830062397,-0.48142953616873696,-1.5276330758604997,1.5795172049801536,-1.6449470926389114,-0.21953470012437284
11/07/2004 16.00.00,-1.015542441599526,-1.1835735877728026,0.06106131395110142,-0.7326461081130047,-0.7189361273848675,-0.9495858264418153,0.9156945909652242,-0.9947882175024955,-0.3517918625585664,-1.3834083352325128,1.647404383973151,-1.73542975743573,-0.33325561487357813
11/07/2004 17.00.00,-0.810190571002732,-1.014065213368797,0.06106131395110142,-0.6927631439064714,-0.6667327142050947,-0.8522040613914009,0.7783850765323403,-0.509217241413319,-0.2596050724357785,-1.3174071827417393,1.534259085651489,-1.6166712598899056,-0.20648879431981043
11/07/2004 18.00.00,-0.9470918180672613,-1.032390443034095,0.06106131395110142,-0.7592347509173603,-0.7748683557917669,-0.9349785616842532,0.966695267754581,-0.9525646543643062,-0.294175118731824,-1.380963848103225,1.2627103696795001,-1.3734990982484556,-0.06913755962271852
11/07/2004 19.00.00,-0.6048387004059378,-0.7849998425525735,0.06106131395110142,-0.333816466047672,-0.2192748869498992,-0.7548222963409866,0.24091640575219478,-0.19254051787689963,0.051525344228630726,-1.0827364183300996,0.9572180642110124,-1.2038441017544206,-0.15553591693217966
11/07/2004 20.00.00,-0.33103620627687885,-0.4184952492466155,0.06106131395110142,-0.06793003800411701,0.0864879616744844,-0.6330950900279686,-0.04939513904875975,0.12413620565951977,0.33384738897966876,-0.6842850162561698,0.7761855868963533,-0.9889477728619765,-0.07307594628069948
11/07/2004 21.00.00,-0.19413495921234947,-0.3085438712548282,0.06106131395110142,0.10489614022419393,0.2654710925765626,-0.47728426594730566,-0.2887060070603574,0.2930304582122768,0.5815993874346613,-0.21494348743289043,0.6517257587425249,-0.7061894453719184,0.14082767908090074
11/07/2004 22.00.00,0.2165687819812387,0.23205040387145978,0.06106131395110142,0.21125071144161606,0.36614910370898157,-0.2776516475939562,-0.38286110267147777,0.5463718370414123,0.7227604098101803,-0.01449554283128157,0.5385804604208629,-0.29336228723643326,0.49035949497672604
11/07/2004 23.00.00,-0.39948682980914363,-0.37726348249969527,0.06106131395110142,-0.20087325202589457,-0.05520701695632751,-0.5211060602199922,-0.10039581583811663,-0.04475804689323724,0.47788924854652487,-0.2418328458550575,0.4820078112600319,-0.2537761213878254,0.4554063133871435
12/07/2004 00.00.00,-0.810190571002732,-0.6796297719771106,0.06106131395110142,-0.36040510885202753,-0.24164777831265896,-0.7937750023611523,0.025144311643377222,-0.5936643676896975,0.2906348311096119,-0.4740591231374092,0.3575479831062039,-0.24812095483802415,0.2786712121102405
12/07/2004 01.00.00,-0.8786411945349966,-0.9132764502096588,0.06106131395110142,-0.5997028940912271,-0.5362241812556626,-0.9301094734317324,0.3154558564443318,-0.8892293096570223,0.08321455333333908,-0.676951554868306,0.2557172146167078,-0.11239695764279631,0.2673483504685443
12/07/2004 02.00.00,-1.2893449357285849,-1.4813585698338936,0.06106131395110142,-1.0915927859718042,-1.3528347159963945,-1.110265738774999,1.4649326486967598,-1.8603712618353752,-0.3633152113239149,-1.2782953886731325,0.3122898637775388,-0.12370729074239839,0.33725471364771
12/07/2004 03.00.00,-1.3577955592608495,-1.563822103327734,0.06106131395110142,-1.1713587143848707,-1.5057161403085864,-1.110265738774999,1.7199360326435442,-1.8603712618353752,-0.4209319551506574,-1.324740644129603,0.4820078112600319,-0.34425878618464406,0.3394700561428241
12/07/2004 04.00.00,-1.3577955592608495,-1.476777262417569,0.06106131395110142,-1.1181814287761596,-1.4013093139490407,-1.0567057679972711,1.4492401327615732,-1.6070298830062397,-0.34026851379321793,-1.2880733371902842,0.1652009759593781,0.1647062032974606,0.41626859597345595
12/07/2004 05.00.00,-1.0839930651317906,-1.224805354519723,0.06106131395110142,-0.9187666077434934,-1.0135125303278711,-0.9641930911993775,0.8725401721434607,-1.417023848884388,-0.07523149219020267,-0.9776234717707193,0.17651550579154446,0.1929820360464664,0.456637059217763
12/07/2004 06.00.00,-0.4679374533414084,-0.45056440116088686,0.06106131395110142,-0.10781300221065013,0.04174217894896485,-0.46267700118974353,-0.2847828780765607,-0.5514408045515083,0.6392161312614038,0.036838686883764606,0.006797558309051408,0.5096713628353317,0.48346731832525924
12/07/2004 07.00.00,0.832624393771621,0.7772259864140721,0.06106131395110142,1.4476226018441476,1.4325902586671975,0.4478425020316308,-1.0341005139817272,-0.04475804689323724,1.8318827284749726,1.0635232811846882,0.13125738646287982,0.3343611997914955,0.533189449882271
12/07/2004 08.00.00,1.0379762643684154,0.3236765521979493,0.06106131395110142,0.9291440671592147,1.0186917684561416,0.27742441319340566,-0.8065590329215195,0.03968907938314127,1.4285655216877753,0.8068521326094572,0.3236043936097052,0.07422353850064231,0.5760194047878161
12/07/2004 09.00.00,-0.26258558274461424,-0.5330279346547274,0.06106131395110142,-0.22746189483024998,-0.0813087235462139,-0.30686617710908054,-0.04154888108116638,-0.12920517316961574,0.3943449699977483,-0.13916438642496515,0.36886251293836986,-0.11805212419259756,0.4320221426053809
12/07/2004 10.00.00,-0.39948682980914363,-0.7346054609730043,0.06106131395110142,-0.4534653586672719,-0.35351223512645785,-0.31173526536160123,0.299763340509145,-0.06586982846233187,0.13506962277740728,-0.32738989538013447,0.5612095200851952,-0.5082586161288777,0.26094847214932515
12/07/2004 11.00.00,-0.33103620627687885,-0.6658858497281371,0.06106131395110142,-0.37369943025420527,-0.25656303922116547,-0.3360807066242048,0.2369932767683981,-0.171428736307805,0.21861390132618386,-0.3836130993537564,0.821443706225018,-0.8701892753161521,0.1602734632046826
12/07/2004 12.00.00,0.011216911384444693,-0.3589382528343974,0.06106131395110142,0.2511336756481492,0.4034372559802479,-0.2825207358464769,-0.20239716941683036,-0.12920517316961574,0.693952037896809,-0.18560964188143547,1.1382505415256718,-1.1925337686548183,0.09036710002551757
12/07/2004 13.00.00,0.011216911384444693,-0.6429793126465148,0.06106131395110142,-0.08122435940629472,0.07157270076597788,-0.37503341264437057,0.017298053675783857,-0.29809942572237275,0.4116299931457711,-0.452058738973818,0.9685325940431787,-1.1586027693560115,-0.07381439377907113
12/07/2004 14.00.00,-0.33103620627687885,-0.6613045423118127,0.06106131395110142,-0.37369943025420527,-0.26402066967541876,-0.5795351192502407,0.14676131014107438,-0.6358879308278867,0.2906348311096119,-0.679396041997594,0.6517257587425249,-0.6496377798739068,0.2102417439278182
12/07/2004 15.00.00,-0.536388076873673,-0.7758372277199245,0.06106131395110142,-0.5066426442759828,-0.42063090921473717,-0.662309619543093,0.22522388981700805,-0.8047821833806438,0.1869246922214755,-0.7771755271691104,0.8553872957215167,-0.76274111086993,0.3439007411330529
12/07/2004 16.00.00,-0.33103620627687885,-0.7346054609730043,0.06106131395110142,-0.2540505376346054,-0.1185968758174802,-0.4724151776947849,0.044759956562360634,-0.08698161003142649,0.29351566830094905,-0.5229488657231675,0.7196129377355224,-0.8645341087663508,0.02710676433169548
12/07/2004 17.00.00,0.6957231467070918,-0.13445418943449816,0.06106131395110142,0.5037257822895266,0.6458102457434788,-0.10236447050321036,-0.5397862620233451,0.18747155036680366,0.901372315673082,0.05883907104735582,0.6290966990781927,-0.6835687791727139,0.14673525906787233
12/07/2004 18.00.00,0.832624393771621,-0.07489719302227998,0.06106131395110142,0.6765519605178375,0.8024204852827972,-0.1656626177859797,-0.5672481649099219,0.18747155036680366,0.9589890594998244,0.07839496808165913,0.583838579749528,-0.728810111571123,0.018491543517361604
12/07/2004 19.00.00,0.9010750173038857,-0.05199065594065762,0.06106131395110142,0.6898462819200153,0.8098781157370505,-0.15105535302841755,-0.5829406808451086,0.3774775844886553,1.0022016173698811,0.30573227110543505,0.583838579749528,-0.7174997784715206,0.04187571429912474
12/07/2004 20.00.00,0.49037127611029746,-0.5605157791526743,0.06106131395110142,0.0916018188220162,0.24309820121380282,-0.3214734418666427,-0.1749352665302536,0.03968907938314127,0.5066976204598961,-0.10249707948564644,0.5498949902530292,-0.7853617770691347,-0.08464495708851916
12/07/2004 21.00.00,-0.39948682980914363,-0.9086951427933343,0.06106131395110142,-0.36040510885202753,-0.24910540876691223,-0.6038805605128443,0.23307014778460142,-0.3192112072914674,0.1120229252467103,-0.6036169409896687,0.4593787515956996,-0.6552929464237081,-0.057076250482651254
12/07/2004 22.00.00,-0.536388076873673,-1.0873661320299888,0.06106131395110142,-0.666174501102116,-0.6369021923880817,-0.7207386785733415,0.6293061751480664,-0.5303290229824137,-0.10115902691223677,-0.9165112935385215,0.3236043936097052,-0.5478447819774857,-0.10482918871067243
12/07/2004 23.00.00,-0.33103620627687885,-0.9361829872912811,0.06106131395110142,-0.41358239446073863,-0.301308821946685,-0.5990114722603236,0.3154558564443318,-0.19254051787689963,0.12642711120339592,-0.6133948895068203,0.27834627428104014,-0.5082586161288777,-0.12698261366181632
13/07/2004 00.00.00,-0.39948682980914363,-0.7208615387240308,0.06106131395110142,-0.34711078744984986,-0.22673251740415246,-0.5308442367250336,0.025144311643377222,-0.340322988860562,0.3280857145969945,-0.03160695273629696,0.15388644612721214,-0.03887979249538095,0.20138037394736052
13/07/2004 01.00.00,-0.7417399474704671,-1.1377605136095579,0.06106131395110142,-0.6927631439064714,-0.6704615294322214,-0.7450841198359451,0.3978415651040621,-0.7203350571042653,0.07745287895066483,-0.25894425576007285,0.09731379696638112,0.17036136984726186,0.31387054286594684
13/07/2004 02.00.00,-1.0839930651317906,-1.6096351774909787,0.06106131395110142,-1.0915927859718042,-1.3304618246336346,-0.9641930911993775,1.3119306183286892,-1.2692413779007257,-0.27689009558380123,-0.8553991153063236,-0.004516971523114957,0.2834647008432851,0.2604561738170776
13/07/2004 03.00.00,-1.1524436886640554,-1.737911785148064,0.06106131395110142,-1.158064392982693,-1.4908008794000798,-0.9641930911993775,1.7395516775625275,-1.2692413779007257,-0.3863619088546119,-1.0851809054593875,0.0407411478055501,0.15339587019785852,0.21861081557602827
13/07/2004 04.00.00,-1.015542441599526,-1.5958912552420053,0.06106131395110142,-1.0251211789609154,-1.207410922138456,-0.9593240029468567,1.0647734923494983,-1.248129596331631,-0.22215418894839592,-0.7405082202297918,-0.242122097998605,0.6453953600305595,0.2289490805532287
13/07/2004 05.00.00,-0.9470918180672613,-1.5775660255767074,0.06106131395110142,-0.9187666077434934,-1.0209701607821244,-0.9301094734317324,0.9392333648680044,-1.4381356304534827,-0.24232004928775577,-0.8309542440134445,-0.2081785085021063,0.4757403635365246,0.12728947494409043
13/07/2004 06.00.00,-0.536388076873673,-1.050715672699393,0.06106131395110142,-0.3869937516563831,-0.271478300129672,-0.6817859725531759,0.15853069709246442,-1.01589999907159,0.22725641290019521,-0.34450130528514983,-0.25343662783077137,0.5096713628353317,0.09922847000597522
13/07/2004 07.00.00,1.311778758497474,0.3374204744469227,0.06106131395110142,1.806569279702947,1.6936073245660617,0.4770570315467551,-1.0341005139817272,0.018577297814046642,1.9327120301717717,1.1393023821926134,-0.12897679967694295,0.3343611997914955,0.12778177327633802
13/07/2004 08.00.00,1.996284993820121,0.7085063751692051,0.06106131395110142,2.311753492985702,2.0553024015973445,0.6718205616475839,-1.2027950602849844,0.3985893660577499,2.292816679088912,1.513308912973664,0.08599926713421475,0.02332703955243153,0.15731967321119655
13/07/2004 09.00.00,1.0379762643684154,0.1587494852102682,0.06106131395110142,0.862672460148326,0.955301909594989,0.38941344300138214,-0.7163270662941958,0.5252600554723177,1.0713417099619722,1.1270799465461738,0.36886251293836986,-0.3386036196348428,0.18390378315256956
13/07/2004 10.00.00,0.49037127611029746,-0.1756859561814184,0.06106131395110142,0.54360874649606,0.6793695827876184,0.15082811862786696,-0.4691699403150048,0.6097071817486962,0.5960035733913469,0.8141855939973209,0.9006454150501814,-1.0454994383599883,0.006430234377294621
13/07/2004 11.00.00,0.35347002904576824,-0.34977563800174843,0.06106131395110142,0.4106655324742824,0.5600474955195663,0.18004264814299129,-0.2416284592547972,0.504148273903223,0.5182209692252446,0.47929085728487686,1.4550573768263255,-1.6562574257385136,-0.3637781114729321
13/07/2004 12.00.00,0.421920652578033,-0.5330279346547274,0.06106131395110142,0.5701973893004154,0.7054712893775048,0.05831544182997333,-0.22593594331961048,0.6519307448868854,0.48941259731187337,0.3570665008204812,1.7266060927983147,-1.865498588081157,-0.5412516602482067
13/07/2004 13.00.00,0.1481181584489739,-0.8903699131280364,0.06106131395110142,0.1713677472350827,0.3251321362105887,-0.2630443828363941,0.10360689131931088,0.03968907938314127,0.057287018611304974,-0.31027848547511905,1.817122331455644,-1.9842570856269814,-0.7270942806716915
13/07/2004 14.00.00,-0.057233712147820075,-0.9819960614545259,0.06106131395110142,0.0783074974198385,0.23564057075954956,-0.44806973643218134,0.15460756810866774,-0.10809339160052112,-0.003210562406774603,-0.5718386083089257,1.7379206226304802,-1.9503260863281744,-0.7236481923459581
13/07/2004 15.00.00,-0.536388076873673,-1.1881548951891272,0.06106131395110142,-0.5066426442759828,-0.4243597244418638,-0.7402150315834244,0.6449986910832531,-0.8047821833806438,-0.317221816262521,-1.1022923153644029,1.3192830188403313,-1.6392919260891103,-0.4811912637139945
13/07/2004 16.00.00,-0.26258558274461424,-0.9041138353770097,0.06106131395110142,-0.1875789306237166,-0.04774938650207425,-0.5697969427451993,0.17814634201144786,-0.4247701151369405,0.03135948388927087,-0.6158393766361082,1.1156214818613395,-1.5318437616428882,-0.506544627824748
13/07/2004 17.00.00,0.49037127611029746,-0.36351956025072185,0.06106131395110142,0.54360874649606,0.683098398014745,-0.17053170603850043,-0.27693662010896736,0.33525402135046606,0.5355059923732673,-0.1122750280027981,1.5229445558193226,-1.701498758136923,-0.3911006689126762
13/07/2004 18.00.00,1.1748775114329446,0.10377379621437449,0.06106131395110142,1.2216191380071253,1.2498783125379926,-0.00011361720027528492,-0.6614032605210423,0.9263839052851156,1.1260776165973776,0.55751444542209,1.534259085651489,-1.599705760240502,-0.18408922020254273
13/07/2004 19.00.00,1.9278343702878566,0.49776623401827924,0.06106131395110142,2.245281885974813,2.010556618871825,0.30176985445600923,-0.9595610632895901,1.3275077550979135,1.8520485888143323,1.1124130237704464,1.1835086608543364,-1.3734990982484556,-0.1518436794403222
13/07/2004 20.00.00,1.517130629094268,0.1724934074592416,0.06106131395110142,1.2615021022136585,1.287166464809259,0.2579480601833228,-0.7712508720673493,1.0952781578378725,1.252834453016211,0.8850757207466704,1.0024761835396774,-1.2038441017544206,-0.10876757536865367
13/07/2004 21.00.00,0.35347002904576824,-0.336031715752775,0.06106131395110142,0.45054849668081554,0.6010644630179592,-0.18513897079606256,-0.36716858673629105,0.3774775844886553,0.6248119453047182,0.4084007305355274,0.8553872957215167,-1.1246717700572044,-0.1545513202676842
13/07/2004 22.00.00,0.2165687819812387,-0.5559344717363498,0.06106131395110142,0.2511336756481492,0.4108948864345011,-0.316604353614122,-0.24555158823859388,0.2085833319358983,0.4116299931457711,0.2617315027782526,0.764871057064187,-1.1190166035074032,-0.27171832334262286
13/07/2004 23.00.00,-0.12568433568008483,-0.6017475458995944,0.06106131395110142,0.10489614022419393,0.26174227734943595,-0.418855206917057,-0.16708900856266024,0.018577297814046642,0.3914641328064112,0.21284176019249434,0.6630402885746913,-0.9776374397623742,-0.1959043801764862
14/07/2004 00.00.00,-0.4679374533414084,-0.8033250722178713,0.06106131395110142,-0.1875789306237166,-0.05147820172920088,-0.6477023547855308,0.03691369859476727,-0.4458818967060352,0.20997138975217247,-0.004717594314129918,0.583838579749528,-0.824947942917743,-0.10507533787679621
14/07/2004 01.00.00,-0.6732893239382024,-1.0736222097810153,0.06106131395110142,-0.46675968006944957,-0.36469868080783774,-0.8229895318762767,0.3703796622174853,-0.8681175280879277,-0.003210562406774603,-0.4691701488788334,0.5159514007565306,-0.824947942917743,-0.1737509552253423
14/07/2004 02.00.00,-0.810190571002732,-1.0965287468626377,0.06106131395110142,-0.5199369656781606,-0.4467326158046236,-0.8570731496439217,0.29191708254155163,-0.8470057465188331,0.057287018611304974,-0.2516107943722091,0.42543516209920085,-0.5648102816268894,0.0034764443838085505
14/07/2004 03.00.00,-0.9470918180672613,-1.29352496576459,0.06106131395110142,-0.8124120365260713,-0.8494446603342996,-0.8570731496439217,0.6410755620994564,-0.8470057465188331,-0.19910749141769896,-0.23205489733790582,0.22177362512020912,-0.32729328653524037,-0.007107969759515671
14/07/2004 04.00.00,-1.0839930651317906,-1.4905211846665425,0.06106131395110142,-0.9719438933522043,-1.1141905414602902,-0.9836694442094603,0.9627721387707844,-1.079235343778874,-0.3316260022192066,-0.6036169409896687,0.23308815495237548,-0.34425878618464406,-0.005138776430524775
14/07/2004 05.00.00,-0.8786411945349966,-1.1331792061932335,0.06106131395110142,-0.6927631439064714,-0.6779191598864746,-0.7889059141086316,0.4370728549420289,-0.7836704018115492,-0.014733911172123094,-0.16849823197642008,0.0407411478055501,0.03463737265203402,0.09676697834473674
14/07/2004 06.00.00,-0.536388076873673,-0.6521419274791637,0.06106131395110142,-0.04134139519976135,0.10886085303724417,-0.4918915307048678,-0.2416284592547972,-0.4458818967060352,0.480770085737862,0.31062124536401087,0.0407411478055501,0.057258038851238584,0.12605872911347146
14/07/2004 07.00.00,1.7909331232233272,0.9513156682344022,0.06106131395110142,2.298459171583524,2.0441159559159647,0.9055367977685783,-1.1910256733335944,0.6730425264559801,2.145893982330719,1.6086439110158928,0.1652009759593781,-0.10674179109299506,0.14722755740011992
14/07/2004 08.00.00,1.7224824996910622,1.0841735833078119,0.06106131395110142,2.6839944922466787,2.3014042065877023,0.6085224143648145,-1.3047964138636983,0.7363778711632639,2.61547044451867,1.8653150595911236,0.41412063226703494,-0.3781897854834507,0.21368783225355187
14/07/2004 09.00.00,1.10642688790068,0.49776623401827924,0.06106131395110142,1.2747964236158367,1.2908952800363855,0.340722560476175,-0.8810984836136565,0.9686074684233049,1.3363787315649875,1.5035309644565125,0.6290966990781927,-0.6779136126229126,0.14624296073562473
14/07/2004 10.00.00,0.49037127611029746,-0.1573607265161205,0.06106131395110142,0.7297292461265483,0.8471662680083167,0.16543538338542912,-0.4691699403150048,0.7997132158705479,0.7717346420629114,0.811741106868033,1.3305975486724972,-1.4470162633958707,-0.12205963033933989
14/07/2004 11.00.00,-0.19413495921234947,-0.780418535136249,0.06106131395110142,0.14477910443072728,0.30648806007495555,-0.22409167681622832,0.08006811741653078,0.25080689507408754,0.2128522269435096,-0.2051655389157388,1.6926625033018157,-1.7693607567345369,-0.3655011556357986
14/07/2004 12.00.00,-0.12568433568008483,-0.7025363090587329,0.06106131395110142,0.317605282659038,0.4668271148414006,-0.4724151776947849,-0.04547201006496306,-0.08698161003142649,0.28199231953560056,-0.3005005369579674,1.8850095104486415,-1.8881192542803615,-0.4260538505022587
14/07/2004 13.00.00,-0.057233712147820075,-0.7254428461403553,0.06106131395110142,0.22454503284379376,0.37733554939036146,-0.384771589149412,-0.006240720226996239,-0.08698161003142649,0.21861390132618386,-0.35183476667301355,1.7718642121269794,-1.83156758878235,-0.4194078230169155
14/07/2004 14.00.00,-0.057233712147820075,-0.6246540829812168,0.06106131395110142,0.5569030678982377,0.6980136589232516,-0.19974623555362472,-0.12001146075710004,0.35636580291956066,0.4692467369725135,-0.14649784781282887,1.9528966894416389,-1.9672915859775777,-0.560205146039741
14/07/2004 15.00.00,0.011216911384444693,-0.7437680758056532,0.06106131395110142,0.29101663985468257,0.4444542234786408,-0.316604353614122,0.06829873046514073,0.0608008609522359,0.25894562200490356,-0.2418328458550575,1.9076385701129734,-1.9559812528779756,-0.5771894385022847
14/07/2004 16.00.00,0.011216911384444693,-0.7712559203036,0.06106131395110142,0.19795639003943813,0.362420288481855,-0.18513897079606256,0.13499192318968434,0.5463718370414123,0.13506962277740728,-0.2247214359500421,1.5682026751479872,-1.7919814229337416,-0.5331287377661207
14/07/2004 17.00.00,0.7641737702393565,-0.2306616451773121,0.06106131395110142,1.0886759239853476,1.1492003014055736,-0.019589970210358156,-0.3593223287686977,0.905272123716021,0.8063046883589569,0.19328586315819105,1.9868402789381372,-1.9842570856269814,-0.5757125435055417
14/07/2004 18.00.00,1.311778758497474,0.03047287755318291,0.06106131395110142,1.6869203870833467,1.6041157591150226,0.10700632435518051,-0.6064794547478887,1.3063959735288189,0.996439942987207,0.48173534441416477,1.9642112192738044,-1.9616364194277764,-0.5523283727237785
14/07/2004 19.00.00,1.7224824996910622,0.30535132253265135,0.06106131395110142,1.96610113652908,1.8129294118341137,0.2871625896984471,-0.763404614099756,1.6864080417725222,1.301808685268942,0.841074952419488,1.5682026751479872,-1.695843591587122,-0.33448636070419735
14/07/2004 20.00.00,0.627272523174827,-0.04282804110800867,0.06106131395110142,0.703140603322193,0.8173357461913037,-0.25330620633135265,-0.4456311664122247,1.0530545946996834,0.7371645957668659,0.27150945129540427,1.274024899511666,-1.322602599300245,0.03301434431866707
14/07/2004 21.00.00,0.5588218996425622,-0.08405980785492893,0.06106131395110142,0.862672460148326,0.955301909594989,-0.27278255934143547,-0.5672481649099219,1.0319428131305888,0.8754447809510478,1.1661917406147804,1.0590488327005085,-1.2321199345034264,-0.08956794041099557
14/07/2004 22.00.00,-0.12568433568008483,-0.606328853315919,0.06106131395110142,0.13148478302854935,0.29530161439357566,-0.5211060602199922,-0.17101213754645692,0.27191867664318214,0.29639650549228613,0.11261778789168991,0.8893308852180154,-1.1925337686548183,-0.2151040151341443
14/07/2004 23.00.00,-0.4679374533414084,-0.693373694226084,0.06106131395110142,-0.1609902878193612,-0.017918864685061216,-0.7061314138157794,0.07222185944893741,-0.19254051787689963,0.1120229252467103,-0.39094656074162015,0.7761855868963533,-1.039844271810187,-0.14864374028071262
15/07/2004 00.00.00,0.011216911384444693,-0.29479994900585477,0.06106131395110142,0.2511336756481492,0.4071660712073745,-0.5795351192502407,-0.33970668384971425,0.12413620565951977,0.5239826436079188,0.16395201760673608,0.6290966990781927,-0.76274111086993,0.03916807347176246
15/07/2004 01.00.00,-0.6048387004059378,-0.6979550016424084,0.06106131395110142,-0.1742846092215389,-0.025376495139314476,-0.8619422378964424,-0.11216520278950667,-0.6358879308278867,0.3367282261710059,-0.0951636180977827,0.5612095200851952,-0.5534999485272869,0.21073404226006578
15/07/2004 02.00.00,-1.015542441599526,-1.2431305841850209,0.06106131395110142,-0.8655893221347822,-0.9277497801039587,-1.0274912384821469,0.7940775924675271,-1.248129596331631,-0.271128421201127,-0.9042888578920819,0.5725240499173616,-0.5704654481766906,0.21171863892456097
15/07/2004 03.00.00,-1.1524436886640554,-1.3255941176788615,0.06106131395110142,-0.9453552505478489,-1.0731735739618973,-1.0274912384821469,0.9392333648680044,-1.248129596331631,-0.33738767660188085,-1.0387356500029172,0.40280610243486853,-0.32729328653524037,0.254548593830106
15/07/2004 04.00.00,-1.1524436886640554,-1.398895036340053,0.06106131395110142,-1.0251211789609154,-1.2036821069113293,-1.0615748562497918,1.0765428793008882,-1.5436945382989558,-0.4209319551506574,-1.1389596223037215,0.3575479831062039,-0.24812095483802415,0.27399437795388787
15/07/2004 05.00.00,-1.1524436886640554,-1.2751997360992922,0.06106131395110142,-0.9453552505478489,-1.0582583130533907,-0.9982767089670225,0.7940775924675271,-1.353688504177104,-0.3085793046885096,-1.0020683430635984,0.3349189234418712,-0.15763829004120544,0.33996235447507167
15/07/2004 06.00.00,-0.9470918180672613,-1.0232278282014462,0.06106131395110142,-0.5997028940912271,-0.5511394421641692,-0.8911567674115667,0.3193789854281284,-0.9736764359334008,0.014074460741248133,-0.6867295033854577,0.30097533394537285,-0.072810791794188,0.37639243106139697
15/07/2004 07.00.00,0.1481181584489739,0.1358429481286458,0.06106131395110142,0.7164349247243706,0.8285221918726836,-0.3555570596342877,-0.7006345503590091,-0.04475804689323724,1.0886267331099948,0.49151329293131646,0.3236043936097052,0.0007063733532269557,0.49405173246858347
15/07/2004 08.00.00,1.311778758497474,0.8642708273242372,0.06106131395110142,1.9926897793334353,1.8278446727426203,0.31637711921357137,-1.194948802317391,0.8630485605778317,2.2755316559408896,1.1393023821926134,0.5046368709243643,-0.02756945939577886,0.7621081743774243
15/07/2004 09.00.00,0.49037127611029746,0.41530270052443874,0.06106131395110142,0.6898462819200153,0.8061493005099238,-0.04880449972548247,-0.7869433880025362,0.905272123716021,1.3767104522437073,0.6186266236542879,0.6743548184068573,-0.1632934565910067,0.8883826965989446
15/07/2004 10.00.00,-0.33103620627687885,-0.20775510809568973,0.06106131395110142,-0.24075621623242768,-0.11113924536322695,-0.4091170304120156,-0.13570397669228676,0.12413620565951977,0.621931108113381,-0.18072066762285965,1.0364197730361762,-0.587430947826094,0.9122591657129548
